id	Arousal	Dominance	Valence	sentence
blog-new-year's-resolutions_3972_4362	3.0	3.0	3.0	b'In the first session  the 159 participants read passages about lay theories much like in study one but with longer passages to strengthen the manipulation listed the resolutions they were planning on making at New Years rated how disappointed they would be if they failed to keep their resolutions and filled out individual difference measures which included a selfefficacy scale'
blog-new-year's-resolutions_4363_4517	3.0	3.0	3.0	b'Only 86 participants successfully returned for the second session during which they indicated how much success they had had at keeping their resolutions'
blog-new-year's-resolutions_4519_4560	3.0	3.0	3.0	b'What does this mean for your resolutions'
blog-new-year's-resolutions_4562_4750	3.0	3.0	3.0	b'The resolutions made by participants across all conditions were qualitatively similar take a look at any list of popular New Years resolutions and youll see the majority of the goals'
blog-new-year's-resolutions_4751_5009	3.0	3.0	3.0	b'As shown in the first two studies more goals were set by people who believe selfcontrol is unlimited and malleable than by any other peoplethat is if you expect more success you may increase the difficulty and number of tasks that you set for yourself'
blog-new-year's-resolutions_5010_5074	3.0	3.0	3.0	b'Selfefficacy did not have a significant effect on goalsetting'
blog-new-year's-resolutions_5076_5174	3.0	3.0	3.0	b'As far as success goes only the interaction between lay theory and selfefficacy was significant'
blog-new-year's-resolutions_5175_5321	3.0	3.0	3.0	b'If participants believed in limited selfcontrol and were low in selfefficacy they tended to give up more often failing to achieve their goals'
blog-new-year's-resolutions_5322_5535	3.0	3.0	3.0	b'But if participants believed in unlimited selfcontrol selfefficacy had no effect participants achieved just as many goals regardless and people who set more resolutions were marginally more likely to succeed'
blog-new-year's-resolutions_5537_5788	3.0	3.0	3.0	b'Mukhopadhyay  Venkatarmani realize that their research does not directly look at the relationship between lay theories of selfcontrol and beliefs about ones own amount of selfcontrol and selfefficacy and propose this as an area for future study'
blog-new-year's-resolutions_5789_5999	3.0	3.0	3.0	b'But in general lay theories about selfcontrol can determine how much success youll expect and thus how many goals youll set and selfefficacy beliefs can determine how much success youll actually have'
blog-new-year's-resolutions_6001_6011	3.0	3.0	3.0	b'References'
blog-new-year's-resolutions_6022_6060	3.0	3.0	3.0	b'Mukhopadhyay A  Johar GV 2005'
blog-new-year's-resolutions_6061_6099	3.0	3.0	3.0	b'Where There Is a Will Is There a Way'
blog-new-year's-resolutions_6100_6175	3.0	3.0	3.0	b'Effects of Lay Theories of SelfControl on Setting and Keeping Resolutions'
blog-new-year's-resolutions_6176_6226	3.0	3.0	3.0	b'Journal of Consumer Research  31 779786  PDF '
detroit_4_73	3.0	3.0	3.0	b'Detroit and the Myth of the 100 House  Uprooted an ecotravel blog'
detroit_78_238	3.0	3.0	3.0	b'Americas Rust Belt is a swath of cities and towns that boomed during the Industrial Era and now lie  well rusting  as empty remainders of glory days past'
detroit_239_280	3.0	3.0	3.0	b'Chief among these is Detroit Motor City'
detroit_281_404	3.0	3.0	3.0	b'The longtime center of American automotive manufacturing was gutted when the Big Three car companies simultaneously failed'
detroit_406_500	3.0	3.0	2.0	b'Detroit already plagued by corruption and crime saw its unemployment rate skyrocket in 2009'
detroit_502_547	3.0	2.0	2.0	b'Whats left behind when an economy collapses'
detroit_548_579	3.0	3.0	3.0	b'Cheap real estate thats what'
detroit_581_698	3.0	3.0	3.0	b'Id read a New York Times article about some forwardthinking artisttypes who bought a house in Detroit for 1900 '
detroit_699_706	4.0	3.0	4.0	b'1900'
detroit_707_778	4.0	3.0	3.0	b'Some of us and lots of New Yorkers pay that much in rent every month'
detroit_779_857	3.0	3.0	3.0	b'In fact the article went on soon a nearby house went on the market for 100'
detroit_858_923	3.0	3.0	3.0	b'The artist types notified their buddies who moved in post haste'
detroit_924_940	3.0	3.0	3.0	b'I was intrigued'
detroit_941_948	3.0	3.0	3.0	b'Really'
detroit_949_962	4.0	3.0	4.0	b'A 100 house'
detroit_963_1101	3.0	3.0	3.0	b'Even if it was a real fixerupper even if you really were better off tearing it down than living in it thatd still be a hell of a deal'
detroit_1102_1251	3.0	3.0	3.0	b'Why out in New Mexico where you can still buy unincorporated land with no water or roads youd pay at least 1000 for a housesized plot of dust'
detroit_1252_1295	3.0	3.0	3.0	b'So how can you buy an actual home for 100'
detroit_1296_1331	3.0	3.0	3.0	b'Thats literally cheaper than dirt'
detroit_1333_1376	4.0	3.0	4.0	b'The possibilities of this were fascinating'
detroit_1377_1479	3.0	3.0	3.0	b'I had visions of hipsters from coast to coast converging in Detroit building a new city on rockroll'
detroit_1480_1543	3.0	3.0	3.0	b'I pictured young artists owning homes fixing up neighborhoods'
detroit_1544_1618	3.0	3.0	4.0	b'I saw community gardens art parks a grassroots transformation of a city'
detroit_1619_1722	3.0	3.0	3.0	b'We could take that oilstained soil and those rusted factories and create something new and beautiful'
detroit_1723_1812	3.0	3.0	3.0	b'With houses going for 100 I thought what would you have to lose by moving to Detroit'
detroit_1813_1916	3.0	3.0	3.0	b'And so Quiet Earp and I did some research and came up with a list of houses selling for under a grand'
detroit_1917_2009	3.0	3.0	4.0	b'We had plenty to choose from there were more cheap houses than we would have time to visit'
detroit_2010_2061	3.0	3.0	3.0	b'We picked two neighborhoods to cruise and dove in'
detroit_2062_2148	3.0	3.0	3.0	b'But once we entered Detroit the truth hit fast this is a modern American ghost town'
detroit_2149_2183	3.0	3.0	3.0	b'The place is practically deserted'
detroit_2184_2255	3.0	3.0	3.0	b'Its streets built wide to accommodate heavy traffic are mostly empty'
detroit_2256_2334	3.0	3.0	2.0	b'Houses and businesses are boarded up painted up bombed out and falling down'
detroit_2335_2421	3.0	4.0	4.0	b'Even in the center of the business district theres no traffic and hardly any people'
detroit_2422_2439	3.0	3.0	3.0	b'Dont believe me'
detroit_2440_2456	3.0	4.0	3.0	b'I videotaped it'
detroit_2458_2538	3.0	3.0	2.0	b'It got worse as we drove into residential areas looking for those cheap houses'
detroit_2539_2596	3.0	2.0	2.0	b'In fact Ive never felt so out of place in all my life '
detroit_2597_2725	3.0	3.0	3.0	b'Even in Chicagos South Side where we counted five white people in an hour I felt fine just driving around not so in Detroit'
detroit_2726_2785	3.0	3.0	3.0	b'Truthfully it wasnt about race it was about being naive'
detroit_2786_2871	3.0	3.0	2.0	b'It was about driving down streets where we truly did not belong and were not welcome'
detroit_2873_2989	3.0	3.0	2.0	b'Detroit is a ghost town and its inhabited by ghosts the only people left here are those who cant or wont leave'
detroit_2990_3084	3.0	3.0	3.0	b'They live in deserted neighborhoods in houses with collapsed front steps and missing windows'
detroit_3085_3192	3.0	2.0	2.0	b'They sit on the porch and watch the cars go by watch the deals go down watch their neighborhoods crumble'
detroit_3193_3307	3.0	3.0	2.0	b'And we driving through slowly and reading house numbers in a latemodel Honda stuck out like a couple of thumbs'
detroit_3308_3355	3.0	3.0	3.0	b'So we sped up and went straight to the houses'
detroit_3356_3415	3.0	3.0	3.0	b'Sometimes we stopped to take a photo but mostly we didnt'
detroit_3416_3554	3.0	3.0	3.0	b'Earp and I have each lived happily in the wilds of West Oakland but the danger I felt in Detroit was like nothing Id experienced before'
detroit_3555_3589	4.0	2.0	2.0	b'I was actually afraid for my life'
detroit_3591_3725	3.0	3.0	3.0	b'The New York Times correspondent wrote that his friend Mitchs 1900 home had already been stripped of its appliances and wiring '
detroit_3726_3900	3.0	3.0	4.0	b'But for Mitch that only added to its appeal because he now had the opportunity to renovate it with solar heating solar electricity and lowcost highefficiency appliances'
detroit_3902_3924	3.0	3.0	3.0	b'As for the 100 house'
detroit_3925_3986	3.0	3.0	2.0	b'It needed some work a hole patched some windows replaced'
detroit_3928_3986	3.0	3.0	3.0	b'needed some work a hole patched some windows replaced'
detroit_3987_4096	3.0	3.0	3.0	b'Well I dont know what part of Detroit these folks live in but the 100 houses I saw looked more like this'
detroit_4098_4153	3.0	3.0	3.0	b'You see abandoned houses in this town get set on fire'
detroit_4154_4168	3.0	3.0	2.0	b'No exceptions'
detroit_4169_4246	3.0	3.0	2.0	b'Wherever we went in those neighborhoods one in four houses had been torched'
detroit_4247_4318	3.0	3.0	3.0	b'On one corner we saw a giant banner hung across a charred front porch'
detroit_4319_4400	4.0	4.0	2.0	b'We didnt slow down to take a photo but Ill paraphrase DONT BURN HOUSES DOWN'
detroit_4401_4433	4.0	3.0	2.0	b'DETROIT POLICE ARE WATCHING YOU'
detroit_4434_4468	3.0	3.0	3.0	b'Except that they obviously arent'
detroit_4469_4523	3.0	2.0	2.0	b'People who live in this part of town are on their own'
detroit_4524_4660	3.0	3.0	3.0	b'And although I and many others would love to own even a firescarred condemned building the fact is that we wouldnt last a week here'
detroit_4661_4862	3.0	3.0	3.0	b'Buy a 100 house in Detroit and you get a lifetime supply of sleepless nights youll spend the next several years waiting for burglars and arsonists murderers and crackheads to break in the windows'
detroit_4863_4931	3.0	3.0	3.0	b'Its like the Wild West without the scenery the gold and the hope'
detroit_4932_4951	3.0	3.0	3.0	b'Its the Rust Belt'
detroit_4953_5011	3.0	3.0	3.0	b'Ultimately I do believe that change will come to Detroit'
detroit_5012_5137	3.0	3.0	3.0	b'There will be a green movement here  in fact its already being cultivated by forwardthinking groups and intrepid locals '
detroit_5138_5173	4.0	3.0	3.0	b'One day this place will be reborn'
detroit_5174_5222	3.0	3.0	3.0	b'But right now the NYTs story reeks of Shinola'
detroit_5223_5338	3.0	3.0	3.0	b'Truth is any artisttype who moves into this part of Detroit is probably pretty handy with a pistol or a shotgun '
detroit_5339_5457	3.0	3.0	3.0	b'Anyone who takes this plunge is risking their life every day betting on a future that may take a long time to arrive'
detroit_5460_5523	3.0	3.0	3.0	b'Long story short Yes you can buy a house in Detroit for 100'
detroit_5524_5558	3.0	4.0	3.0	b'And you will get what you pay for'
detroit_5560_5663	4.0	3.0	4.0	b'Cheers to Toby Barlow  who inspired my trek to Detroit and who believes in a happier greener future'
detroit_5664_5731	4.0	3.0	4.0	b'May your every dream come true sir and your book sell fabulously'
detroit_5741_5797	3.0	3.0	3.0	b'16 Responses to Detroit and the Myth of the 100 House'
detroit_5800_5831	3.0	3.0	3.0	b'bisnis 16 Sep 2009 at 946 pm'
detroit_5833_5844	3.0	3.0	4.0	b'Great post'
detroit_5845_5869	3.0	3.0	3.0	b'Thank you for this info'
detroit_5870_5881	3.0	4.0	3.0	b'I need that'
detroit_5885_5917	3.0	3.0	3.0	b'Myself 19 Sep 2009 at 1006 am'
detroit_5920_6014	3.0	3.0	3.0	b'Please track down and watch a movie called Detroit A City to Yourself by Nicole MacDonald'
detroit_5963_5992	3.0	3.0	3.0	b'Detroit A City to Yourself'
detroit_6015_6154	3.0	3.0	3.0	b'Its full of this imagery and talks about the 1805 fire and rebuilding and the postindustrial devastation thats ravaged the city since'
detroit_6155_6401	3.0	3.0	3.0	b'Most poignantly it talks about Hurricane Katrina which focused attention on rebuilding another city with this level of devastation and how without a single catastrophic event to blame for it Detroits decay has gone unsympathetically ignored'
detroit_6402_6505	3.0	3.0	3.0	b'The movie wraps up by observing this how abandoned buildings and spaces are being reclaimed by nature'
detroit_6506_6608	3.0	3.0	3.0	b'About the pop fiction which explores the concept of a posthuman world and how it already exists now'
detroit_6609_6674	3.0	3.0	3.0	b'And about how if youre a pheasant thats not such a bad thing'
detroit_6675_6686	3.0	3.0	3.0	b'HOWEVER '
detroit_6688_6728	3.0	3.0	3.0	b'Theres a lot more to Detroit than that'
detroit_6729_6821	3.0	3.0	3.0	b'There are industrial spaces being turned into lowrent artist lofts and business incubators'
detroit_6822_6880	3.0	3.0	3.0	b'Look at the Russell Industrial Complex for one example'
detroit_6881_6925	3.0	3.0	3.0	b'There are neighborhoods that refuse to cave'
detroit_6926_6963	3.0	3.0	3.0	b'west of Livernois around McNichols'
detroit_6964_7069	3.0	3.0	4.0	b'Theres a whole bunch of nice stuff happening along the riverfront from downtown up towards Stroh Place'
detroit_7070_7100	3.0	3.0	3.0	b'And theres always Belle Isle'
